,Unnamed: 0,name,lat,lon,date,time,condition
338,2,IKUAPJK,18.565262137999998,73.910212,27-05-2020,2037,healthy
339,3,IKUAPJK,18.5652802069,73.910212,27-05-2020,2038,healthy
340,4,IKUAPJK,18.5652982759,73.910212,27-05-2020,2039,healthy
341,5,IKUAPJK,18.5653163449,73.910212,27-05-2020,2040,healthy
342,6,IKUAPJK,18.5653344139,73.910212,27-05-2020,2041,healthy
343,7,IKUAPJK,18.5653524829,73.910212,27-05-2020,2042,healthy
344,8,IKUAPJK,18.5653705519,73.910212,27-05-2020,2043,healthy
345,9,IKUAPJK,18.5653886208,73.910212,27-05-2020,2044,healthy
346,10,IKUAPJK,18.5654066898,73.910212,27-05-2020,2045,healthy
347,11,IKUAPJK,18.565424758800003,73.910212,27-05-2020,2046,healthy
348,12,IKUAPJK,18.5654428278,73.910212,27-05-2020,2047,healthy
349,13,IKUAPJK,18.5654608968,73.910212,27-05-2020,2048,healthy
350,14,IKUAPJK,18.5654789657,73.910212,27-05-2020,2049,healthy
351,15,IKUAPJK,18.5654970347,73.910212,27-05-2020,2050,healthy
352,16,IKUAPJK,18.565515103699997,73.910212,27-05-2020,2051,healthy
353,17,IKUAPJK,18.5655331727,73.910212,27-05-2020,2052,healthy
354,18,IKUAPJK,18.5655512417,73.910212,27-05-2020,2053,healthy
355,19,IKUAPJK,18.5655693106,73.910212,27-05-2020,2054,healthy
356,20,IKUAPJK,18.5655873796,73.910212,27-05-2020,2055,healthy
357,21,IKUAPJK,18.5656054486,73.910212,27-05-2020,2056,healthy
358,22,IKUAPJK,18.5656235176,73.910212,27-05-2020,2057,healthy
359,23,IKUAPJK,18.5656415866,73.910212,27-05-2020,2058,healthy
360,7,ABZHOTC,18.565315,73.909621,27-05-2020,1712,healthy
361,5,ABZHOTC,18.565158,73.910156,27-05-2020,1731,healthy
362,23,ABZHOTC,18.565394,73.90929200000001,27-05-2020,1733,healthy
363,6,ABZHOTC,18.565253,73.90901,27-05-2020,1759,healthy
