,Unnamed: 0,name,lat,lon,date,time,condition
65,17,VZHDSJE,18.5655070193,73.9109980423,19-05-2020,1846,healthy
66,18,VZHDSJE,18.5655226675,73.9110075153,19-05-2020,1847,healthy
67,19,VZHDSJE,18.5655383157,73.91101698840001,19-05-2020,1848,healthy
68,20,VZHDSJE,18.5655539639,73.9110264615,19-05-2020,1849,healthy
69,21,VZHDSJE,18.5655696121,73.9110359346,19-05-2020,1850,healthy
70,22,VZHDSJE,18.5655852603,73.9110454077,19-05-2020,1851,healthy
71,23,VZHDSJE,18.5656009085,73.9110548808,19-05-2020,1852,healthy
72,11,CDXAURB,18.565345,73.91005899999999,19-05-2020,1720,healthy
73,18,CDXAURB,18.565394,73.909909,19-05-2020,1722,healthy
74,6,CDXAURB,18.565476999999998,73.909695,19-05-2020,1741,healthy
75,0,CDXAURB,18.565483999999998,73.907533,19-05-2020,1747,healthy
76,17,CDXAURB,18.565302,73.909368,19-05-2020,1752,healthy
77,16,CDXAURB,18.565002,73.908625,19-05-2020,1752,healthy
78,4,CDXAURB,18.565379,73.9096,19-05-2020,1825,healthy
79,5,CDXAURB,18.565341,73.910719,19-05-2020,1844,healthy
80,14,CDXAURB,18.565397,73.910044,19-05-2020,1856,healthy
81,12,CDXAURB,18.565009,73.910311,19-05-2020,1915,healthy
82,2,CDXAURB,18.565047,73.908484,19-05-2020,1917,healthy
83,1,CDXAURB,18.565198000000002,73.909378,19-05-2020,1917,healthy
84,19,CDXAURB,18.565471,73.90864599999999,19-05-2020,1924,healthy
85,23,CDXAURB,18.565329000000002,73.910927,19-05-2020,1925,healthy
86,21,CDXAURB,18.565181,73.909915,19-05-2020,1926,healthy
87,13,CDXAURB,18.565417,73.907852,19-05-2020,1931,healthy
88,8,CDXAURB,18.56515,73.909173,19-05-2020,1950,healthy
89,22,CDXAURB,18.565443,73.910067,19-05-2020,2024,healthy
90,10,CDXAURB,18.565301,73.909643,19-05-2020,2033,healthy
91,15,CDXAURB,18.56512,73.90961800000001,19-05-2020,2057,healthy
92,3,CDXAURB,18.565313,73.907338,19-05-2020,2128,healthy
93,20,CDXAURB,18.565497,73.91080799999999,19-05-2020,2129,healthy
94,7,CDXAURB,18.565053,73.909248,19-05-2020,2141,healthy
95,9,CDXAURB,18.565209,73.910394,19-05-2020,2159,healthy
96,0,JGFGBWE,18.565015,73.907319,19-05-2020,1937,healthy
97,1,JGFGBWE,18.565024034500002,73.90733540779999,19-05-2020,1938,healthy
98,2,JGFGBWE,18.565033069000002,73.90735181560001,19-05-2020,1939,healthy
99,3,JGFGBWE,18.565042103499998,73.9073682234,19-05-2020,1940,healthy
100,4,JGFGBWE,18.565051138,73.9073846313,19-05-2020,1941,healthy
101,5,JGFGBWE,18.5650601725,73.9074010391,19-05-2020,1942,healthy
102,6,JGFGBWE,18.565069206900002,73.9074174469,19-05-2020,1943,healthy
103,7,JGFGBWE,18.565078241400002,73.9074338547,19-05-2020,1944,healthy
104,8,JGFGBWE,18.565087275899998,73.9074502625,19-05-2020,1945,healthy
105,9,JGFGBWE,18.5650963104,73.9074666703,19-05-2020,1946,healthy
106,10,JGFGBWE,18.5651053449,73.9074830782,19-05-2020,1947,healthy
107,11,JGFGBWE,18.5651143794,73.907499486,19-05-2020,1948,healthy
108,12,JGFGBWE,18.5651234139,73.9075158938,19-05-2020,1949,healthy
109,13,JGFGBWE,18.5651324484,73.9075323016,19-05-2020,1950,healthy
110,14,JGFGBWE,18.5651414829,73.90754870939999,19-05-2020,1951,healthy
111,15,JGFGBWE,18.5651505174,73.9075651173,19-05-2020,1952,healthy
112,16,JGFGBWE,18.5651595518,73.9075815251,19-05-2020,1953,healthy
113,17,JGFGBWE,18.5651685863,73.9075979329,19-05-2020,1954,healthy
114,18,JGFGBWE,18.5651776208,73.9076143407,19-05-2020,1955,healthy
115,19,JGFGBWE,18.5651866553,73.9076307486,19-05-2020,1956,healthy
116,20,JGFGBWE,18.5651956898,73.9076471564,19-05-2020,1957,healthy
117,21,JGFGBWE,18.5652047243,73.9076635642,19-05-2020,1958,healthy
118,22,JGFGBWE,18.565213758800002,73.907679972,19-05-2020,1959,healthy
119,23,JGFGBWE,18.5652227933,73.9076963799,19-05-2020,2000,healthy
120,15,WLMZPFF,18.565284,73.91054399999999,19-05-2020,1728,healthy
121,13,WLMZPFF,18.565069,73.907629,19-05-2020,1733,healthy
122,14,WLMZPFF,18.565057,73.90784000000001,19-05-2020,1745,healthy
123,10,WLMZPFF,18.565329000000002,73.909097,19-05-2020,1812,healthy
124,17,WLMZPFF,18.565037,73.910481,19-05-2020,1852,healthy
125,8,WLMZPFF,18.565395000000002,73.908875,19-05-2020,1911,healthy
126,2,WLMZPFF,18.56525,73.907949,19-05-2020,1912,healthy
127,6,WLMZPFF,18.565321,73.908728,19-05-2020,1917,healthy
128,18,WLMZPFF,18.565243,73.907748,19-05-2020,1939,healthy
129,9,WLMZPFF,18.565239000000002,73.909413,19-05-2020,1945,healthy
130,11,WLMZPFF,18.565099,73.908073,19-05-2020,2010,healthy
131,4,WLMZPFF,18.565105,73.909162,19-05-2020,2010,healthy
132,23,WLMZPFF,18.565414999999998,73.908377,19-05-2020,2013,healthy
133,12,WLMZPFF,18.565098000000003,73.908139,19-05-2020,2014,healthy
134,5,WLMZPFF,18.565048,73.910546,19-05-2020,2016,healthy
135,7,WLMZPFF,18.565027,73.910044,19-05-2020,2034,healthy
136,21,WLMZPFF,18.565028,73.910411,19-05-2020,2034,healthy
137,3,WLMZPFF,18.565202,73.90877900000001,19-05-2020,2040,healthy
138,19,WLMZPFF,18.565462,73.907388,19-05-2020,2051,healthy
139,1,WLMZPFF,18.565334,73.909554,19-05-2020,2115,healthy
140,0,WLMZPFF,18.565376999999998,73.90894200000001,19-05-2020,2124,healthy
141,22,WLMZPFF,18.565416,73.90724499999999,19-05-2020,2128,healthy
142,16,WLMZPFF,18.565262,73.907374,19-05-2020,2130,healthy
143,20,WLMZPFF,18.565279999999998,73.909774,19-05-2020,2142,healthy
144,0,CGFFPHC,18.565178,73.907466,19-05-2020,1810,healthy
145,1,CGFFPHC,18.565178,73.9074849461,19-05-2020,1811,healthy
146,2,CGFFPHC,18.565178,73.9075038923,19-05-2020,1812,healthy
147,3,CGFFPHC,18.565178,73.9075228384,19-05-2020,1813,healthy
148,4,CGFFPHC,18.565178,73.9075417845,19-05-2020,1814,healthy
149,5,CGFFPHC,18.565178,73.90756073060001,19-05-2020,1815,healthy
150,6,CGFFPHC,18.565178,73.9075796768,19-05-2020,1816,healthy
151,7,CGFFPHC,18.565178,73.9075986229,19-05-2020,1817,healthy
152,8,CGFFPHC,18.565178,73.907617569,19-05-2020,1818,healthy
153,9,CGFFPHC,18.565178,73.90763651510001,19-05-2020,1819,healthy
154,10,CGFFPHC,18.565178,73.9076554613,19-05-2020,1820,healthy
155,11,CGFFPHC,18.565178,73.9076744074,19-05-2020,1821,healthy
156,12,CGFFPHC,18.565178,73.90769335350001,19-05-2020,1822,healthy
157,13,CGFFPHC,18.565178,73.9077122996,19-05-2020,1823,healthy
158,14,CGFFPHC,18.565178,73.9077312458,19-05-2020,1824,healthy
159,15,CGFFPHC,18.565178,73.90775019189999,19-05-2020,1825,healthy
160,16,CGFFPHC,18.565178,73.907769138,19-05-2020,1826,healthy
161,17,CGFFPHC,18.565178,73.9077880841,19-05-2020,1827,healthy
162,18,CGFFPHC,18.565178,73.90780703029999,19-05-2020,1828,healthy
163,19,CGFFPHC,18.565178,73.9078259764,19-05-2020,1829,healthy
164,20,CGFFPHC,18.565178,73.9078449225,19-05-2020,1830,healthy
165,21,CGFFPHC,18.565178,73.9078638686,19-05-2020,1831,healthy
166,22,CGFFPHC,18.565178,73.90788281479999,19-05-2020,1832,healthy
167,23,CGFFPHC,18.565178,73.9079017609,19-05-2020,1833,healthy
168,3,CXHEJXZ,18.565268,73.90911700000001,19-05-2020,1732,healthy
169,15,CXHEJXZ,18.565027,73.908074,19-05-2020,1738,healthy
170,7,CXHEJXZ,18.565345999999998,73.908519,19-05-2020,1739,healthy
171,13,CXHEJXZ,18.565181,73.907692,19-05-2020,1752,healthy
172,18,CXHEJXZ,18.565286999999998,73.910742,19-05-2020,1757,healthy
173,4,CXHEJXZ,18.56527,73.909142,19-05-2020,1810,healthy
174,6,CXHEJXZ,18.565038,73.91062,19-05-2020,1811,healthy
175,0,CXHEJXZ,18.565247,73.910954,19-05-2020,1819,healthy
176,1,CXHEJXZ,18.565356,73.908916,19-05-2020,1836,healthy
177,20,CXHEJXZ,18.565362,73.907768,19-05-2020,1842,healthy
178,16,CXHEJXZ,18.565315,73.91086999999999,19-05-2020,1842,healthy
179,9,CXHEJXZ,18.565037,73.909968,19-05-2020,1917,healthy
180,19,CXHEJXZ,18.565295000000003,73.90938,19-05-2020,1929,healthy
181,8,CXHEJXZ,18.565482,73.910333,19-05-2020,1942,healthy
182,23,CXHEJXZ,18.565387,73.90784599999999,19-05-2020,1954,healthy
183,17,CXHEJXZ,18.565312,73.909533,19-05-2020,2016,healthy
184,12,CXHEJXZ,18.565163000000002,73.907348,19-05-2020,2028,healthy
185,5,CXHEJXZ,18.565338,73.909329,19-05-2020,2031,healthy
186,11,CXHEJXZ,18.565335,73.90871,19-05-2020,2034,healthy
187,14,CXHEJXZ,18.565452,73.908777,19-05-2020,2035,healthy
188,10,CXHEJXZ,18.565448999999997,73.910145,19-05-2020,2117,healthy
189,22,CXHEJXZ,18.565432,73.909911,19-05-2020,2123,healthy
190,21,CXHEJXZ,18.565162,73.909414,19-05-2020,2126,healthy
191,2,CXHEJXZ,18.565005,73.909086,19-05-2020,2145,healthy
192,0,YXJDTAO,18.565116,73.907976,19-05-2020,1833,healthy
193,1,YXJDTAO,18.5651334533,73.90798090359999,19-05-2020,1834,healthy
194,2,YXJDTAO,18.5651509066,73.9079858072,19-05-2020,1835,healthy
195,3,YXJDTAO,18.5651683599,73.9079907109,19-05-2020,1836,healthy
196,4,YXJDTAO,18.5651858132,73.9079956145,19-05-2020,1837,healthy
197,5,YXJDTAO,18.5652032665,73.90800051810001,19-05-2020,1838,healthy
198,6,YXJDTAO,18.5652207198,73.9080054217,19-05-2020,1839,healthy
199,7,YXJDTAO,18.5652381731,73.9080103253,19-05-2020,1840,healthy
200,8,YXJDTAO,18.565255626400003,73.9080152289,19-05-2020,1841,healthy
201,9,YXJDTAO,18.5652730797,73.9080201326,19-05-2020,1842,healthy
202,10,YXJDTAO,18.565290533,73.9080250362,19-05-2020,1843,healthy
203,11,YXJDTAO,18.565307986300002,73.9080299398,19-05-2020,1844,healthy
204,12,YXJDTAO,18.5653254396,73.9080348434,19-05-2020,1845,healthy
205,13,YXJDTAO,18.5653428928,73.9080397471,19-05-2020,1846,healthy
206,14,YXJDTAO,18.5653603461,73.90804465069999,19-05-2020,1847,healthy
207,15,YXJDTAO,18.5653777994,73.9080495543,19-05-2020,1848,healthy
208,16,YXJDTAO,18.5653952527,73.9080544579,19-05-2020,1849,healthy
209,17,YXJDTAO,18.565412706,73.9080593616,19-05-2020,1850,healthy
210,18,YXJDTAO,18.5654301593,73.90806426520001,19-05-2020,1851,healthy
211,19,YXJDTAO,18.5654476126,73.9080691688,19-05-2020,1852,healthy
212,20,YXJDTAO,18.5654650659,73.9080740724,19-05-2020,1853,healthy
213,21,YXJDTAO,18.5654825192,73.9080789761,19-05-2020,1854,healthy
214,22,YXJDTAO,18.5654999725,73.9080838797,19-05-2020,1855,healthy
215,23,YXJDTAO,18.5655174258,73.9080887833,19-05-2020,1856,healthy
216,8,MQICXYN,18.565389,73.908869,19-05-2020,1717,healthy
217,16,MQICXYN,18.565402,73.907328,19-05-2020,1727,healthy
218,5,MQICXYN,18.565295000000003,73.909778,19-05-2020,1733,healthy
219,17,MQICXYN,18.565171,73.91001999999999,19-05-2020,1740,healthy
220,6,MQICXYN,18.565465,73.910481,19-05-2020,1817,healthy
221,21,MQICXYN,18.565266,73.907674,19-05-2020,1827,healthy
222,9,MQICXYN,18.56531,73.90947,19-05-2020,1841,healthy
223,3,MQICXYN,18.565248,73.910728,19-05-2020,1853,healthy
224,1,MQICXYN,18.565092,73.90885,19-05-2020,1917,healthy
225,12,MQICXYN,18.565087,73.908978,19-05-2020,1933,healthy
226,18,MQICXYN,18.565254,73.90963199999999,19-05-2020,1950,healthy
227,10,MQICXYN,18.565322000000002,73.910319,19-05-2020,1955,healthy
228,22,MQICXYN,18.565319,73.908654,19-05-2020,1958,healthy
229,2,MQICXYN,18.565483999999998,73.90901,19-05-2020,2010,healthy
230,0,MQICXYN,18.565213,73.908532,19-05-2020,2016,healthy
231,20,MQICXYN,18.565401,73.907601,19-05-2020,2042,healthy
232,4,MQICXYN,18.565241,73.907894,19-05-2020,2042,healthy
233,7,MQICXYN,18.565054999999997,73.910578,19-05-2020,2053,healthy
234,13,MQICXYN,18.565272,73.90944,19-05-2020,2057,healthy
235,14,MQICXYN,18.565163000000002,73.907379,19-05-2020,2115,healthy
236,15,MQICXYN,18.565154999999997,73.909278,19-05-2020,2117,healthy
237,19,MQICXYN,18.565143,73.908159,19-05-2020,2129,healthy
238,23,MQICXYN,18.565447,73.908846,19-05-2020,2135,healthy
239,11,MQICXYN,18.565182,73.907253,19-05-2020,2148,healthy
