,Unnamed: 0,name,lat,lon,date,time,condition
218,3,EXTNQHA,18.565185999999997,73.907715,27-05-2020,1714,healthy
219,12,EXTNQHA,18.565398000000002,73.910746,27-05-2020,1726,healthy
220,19,EXTNQHA,18.565476999999998,73.908466,27-05-2020,1817,healthy
221,7,EXTNQHA,18.565009,73.910292,27-05-2020,1826,healthy
222,1,EXTNQHA,18.565127,73.91068299999999,27-05-2020,1831,healthy
223,8,EXTNQHA,18.565251,73.907904,27-05-2020,1837,healthy
224,13,EXTNQHA,18.565102,73.90896500000001,27-05-2020,1841,healthy
225,14,EXTNQHA,18.565063000000002,73.908209,27-05-2020,1856,healthy
226,5,EXTNQHA,18.565416,73.908259,27-05-2020,1930,healthy
227,20,EXTNQHA,18.565008,73.90834100000001,27-05-2020,1934,healthy
228,22,EXTNQHA,18.565343,73.910873,27-05-2020,1941,healthy
229,18,EXTNQHA,18.565039000000002,73.907609,27-05-2020,1946,healthy
230,21,EXTNQHA,18.565309,73.91086,27-05-2020,1948,healthy
231,16,EXTNQHA,18.565476,73.907131,27-05-2020,1952,healthy
232,15,EXTNQHA,18.565255,73.908413,27-05-2020,2019,healthy
233,17,EXTNQHA,18.565321,73.90780600000001,27-05-2020,2048,healthy
234,11,EXTNQHA,18.565014,73.908599,27-05-2020,2051,healthy
235,23,EXTNQHA,18.565379999999998,73.90965,27-05-2020,2059,healthy
236,6,EXTNQHA,18.565472,73.908263,27-05-2020,2115,healthy
237,10,EXTNQHA,18.565387,73.907211,27-05-2020,2125,healthy
238,9,EXTNQHA,18.565035,73.907212,27-05-2020,2148,healthy
239,0,EXTNQHA,18.565137,73.907583,27-05-2020,2155,healthy
